eruptionID,year,waiting_min,dur
1099170,1993,90.0,4.28
1099171,1993,58.0,2.25
1099172,1993,85.0,4.4
1099173,1993,58.0,1.28
1099174,1993,89.0,4.4
1099175,1993,49.0,1.43
1099176,1993,97.0,4.37
1099177,1993,61.0,1.47
1099178,1993,71.0,4.36
1099180,1993,57.0,2.17
1099181,1993,92.0,4.2
1099182,1993,90.0,4.05
1099183,1993,80.0,4.1
1099184,1993,69.0,2.22
1099185,1993,86.0,5.0
1099186,1993,70.0,2.36
1099187,1993,83.0,4.16
1099188,1993,83.0,3.48
1099190,1993,87.0,4.18
1099191,1993,79.0,3.58
1099192,1993,83.0,4.2
1099193,1993,81.0,3.49
1099194,1993,53.0,1.57
1099195,1993,153.0,4.56
1099196,1993,90.0,4.45
1099197,1993,60.0,1.43
1099198,1993,91.0,4.35
1099203,1993,22.0,4.1
1099204,1993,67.0,2.39
1099205,1993,81.0,4.45
1099206,1993,86.0,4.05
1099207,1993,84.0,4.07
1099208,1993,50.0,1.45
1099209,1993,93.0,4.34
1099210,1993,54.0,1.48
1099211,1993,105.0,4.4
1099212,1993,51.0,2.03
1099216,1993,80.0,3.52
1099217,1993,91.0,4.16
1099218,1993,53.0,1.55
1099219,1993,84.0,4.4
1099220,1993,85.0,3.55
1099221,1993,89.0,3.59
1099222,1993,89.0,4.31
1099223,1993,87.0,4.19
1099224,1993,58.0,1.52
1099225,1993,80.0,4.27
1099229,1993,92.0,4.0
1099230,1993,94.0,4.15
1099231,1993,79.0,4.12
1099232,1993,59.0,2.01
1099233,1993,82.0,4.16
1099234,1993,76.0,4.11
1099235,1993,76.0,3.57
1099236,1993,75.0,3.15
1099237,1993,53.0,1.51
1099238,1993,85.0,4.28
1099239,1993,70.0,2.07
1099241,1993,68.0,2.23
1099243,1993,58.0,3.45
1099244,1993,84.0,4.3
1099245,1993,57.0,1.38
1099246,1993,89.0,4.23
1099247,1993,59.0,1.52
1099248,1993,85.0,4.24
1099249,1993,82.0,3.38
1099250,1993,80.0,3.51
1099251,1993,86.0,4.1
1099252,1993,83.0,4.03
1099253,1993,59.0,1.53
1099257,1993,80.0,4.07
1099258,1993,81.0,3.47
1099259,1993,70.0,1.48
1099260,1993,85.0,4.3
1099261,1993,79.0,3.54
1099262,1993,87.0,4.17
1099263,1993,75.0,3.56
1099264,1993,86.0,4.08
1099265,1993,57.0,1.47
1099268,1993,78.0,4.22
1099269,1993,100.0,3.13
1099270,1993,78.0,4.25
1099271,1993,79.0,3.43
1099272,1993,72.0,4.17
1099273,1993,92.0,1.38
1099274,1993,56.0,4.06
1099275,1993,87.0,2.11
1099276,1993,73.0,4.15
1099277,1993,83.0,3.59
1099278,1993,90.0,4.13
1099283,1993,80.0,4.05
1099284,1993,76.0,4.0
1099285,1993,75.0,3.59
1099286,1993,85.0,3.3
1099287,1993,87.0,4.29
1099288,1993,55.0,1.45
1099289,1993,94.0,4.44
1099290,1993,57.0,2.08
1099291,1993,96.0,4.53
1099299,1993,83.0,4.05
1099300,1993,88.0,4.11
1099301,1993,84.0,4.15
1099302,1993,68.0,2.15
1099303,1993,102.0,4.47
1099304,1993,59.0,1.54
1099305,1993,94.0,4.31
1099306,1993,52.0,2.01
1099307,1993,86.0,4.35
1099308,1993,161.0,2.24
1099317,1993,84.0,3.48
1099318,1993,84.0,4.31
1099319,1993,62.0,1.46
1099320,1993,89.0,4.55
1099321,1993,68.0,1.55
1099322,1993,99.0,4.44
1099323,1993,45.0,1.56
1099324,1993,92.0,4.24
1099325,1993,56.0,1.58
1099326,1993,89.0,4.25
1099335,1993,54.0,1.4
1099336,1993,90.0,4.0
1099337,1993,86.0,3.18
1099338,1993,87.0,4.15
1099339,1993,83.0,4.14
1099340,1993,57.0,1.5
1099341,1993,96.0,4.31
1099342,1993,47.0,1.47
1099343,1993,105.0,4.26
1099344,1993,55.0,1.42
1099345,1993,85.0,4.18
1099355,1993,82.0,4.3
1099356,1993,78.0,4.25
1099357,1993,102.0,4.13
1099358,1993,45.0,1.54
1099359,1993,87.0,4.27
1099360,1993,87.0,3.49
1099361,1993,76.0,4.08
1099362,1993,61.0,1.45
1099363,1993,96.0,4.4
1099364,1993,76.0,3.51
1099373,1993,97.0,4.2
1099374,1993,60.0,2.01
1099375,1993,89.0,4.35
1099376,1993,70.0,2.5
1099377,1993,88.0,4.23
1099378,1993,52.0,2.0
1099379,1993,86.0,4.35
1099380,1993,57.0,1.4
1099381,1993,92.0,4.38
1099382,1993,52.0,1.49
1099383,1993,84.0,4.54
1099392,1993,82.0,3.57
1099393,1993,77.0,3.51
1099394,1993,90.0,4.17
1099395,1993,87.0,3.59
1099396,1993,88.0,4.4
1099397,1993,52.0,1.42
1099398,1993,91.0,4.26
1099399,1993,57.0,1.53
1099400,1993,84.0,4.45
1099409,1993,97.0,4.0
1099410,1993,66.0,1.51
1099411,1993,75.0,4.29
1099412,1993,59.0,1.56
1099413,1993,93.0,4.16
1099414,1993,83.0,4.04
1099415,1993,63.0,1.57
1099416,1993,81.0,4.53
1099417,1993,77.0,3.5
1099418,1993,76.0,3.59
1099430,1993,78.0,3.28
1099431,1993,52.0,2.0
1099432,1993,98.0,4.42
1099434,1993,94.0,4.44
1099435,1993,51.0,1.5
1099436,1993,88.0,4.23
1099437,1993,56.0,1.58
1099438,1993,96.0,4.48
1099439,1993,63.0,1.5
1102678,1993,82.0,4.35
1102680,1993,81.0,2.0
1102681,1993,70.0,4.26
1102682,1993,90.0,4.17
1102683,1993,75.0,1.44
1102684,1993,57.0,4.4
1102685,1993,102.0,1.57
1102686,1993,71.0,4.36
1102687,1993,92.0,1.52
1102688,1993,51.0,4.38
1102689,1993,87.0,2.04
1102693,1993,86.0,3.59
1102694,1993,59.0,2.01
1102695,1993,84.0,4.32
1102696,1993,79.0,3.42
1102697,1993,88.0,4.23
1102698,1993,56.0,1.56
1102699,1993,97.0,4.39
1102700,1993,53.0,1.41
1102701,1993,104.0,4.23
1102702,1993,81.0,4.07
1102703,1993,144.0,1.54
1102705,1993,90.0,4.26
1102706,1993,80.0,4.13
1102707,1993,71.0,3.01
1102708,1993,93.0,4.25
1102709,1993,51.0,1.45
1102710,1993,101.0,4.27
1102711,1993,81.0,3.55
1102712,1993,49.0,2.17
1102713,1993,90.0,4.3
1102714,1993,51.0,1.43
1102715,1993,86.0,4.41
1102719,1993,88.0,4.11
1102720,1993,82.0,4.28
1102721,1993,55.0,1.5
1102722,1993,86.0,4.35
1102723,1993,79.0,3.41
1102724,1993,83.0,4.1
1102725,1993,83.0,3.12
1102726,1993,85.0,4.34
1102727,1993,148.0,1.59
1102729,1993,59.0,1.5
1102730,1993,85.0,4.22
1102731,1993,57.0,2.2
1102732,1993,92.0,4.12
1102733,1993,62.0,1.44
1102734,1993,86.0,4.31
1102735,1993,50.0,1.55
1102736,1993,93.0,4.52
1102737,1993,65.0,2.28
1102738,1993,98.0,4.42
1102741,1993,90.0,4.3
1102742,1993,80.0,4.0
1102743,1993,87.0,4.0
1102744,1993,76.0,3.58
1102745,1993,73.0,3.2
1102746,1993,80.0,4.25
1102747,1993,79.0,3.36
1102748,1993,65.0,1.51
1102749,1993,100.0,4.19
1102753,1993,94.0,3.04
1102754,1993,78.0,3.51
1102755,1993,83.0,4.17
1102756,1993,49.0,1.43
1102757,1993,103.0,4.55
1102758,1993,64.0,1.54
1102759,1993,80.0,4.26
1102760,1993,55.0,1.48
1102761,1993,100.0,4.22
1102762,1993,83.0,4.1
1102765,1993,84.0,4.2
1102766,1993,75.0,3.3
1102767,1993,82.0,4.1
1102768,1993,77.0,3.52
1102769,1993,74.0,4.06
1102770,1993,81.0,3.39
1102771,1993,70.0,2.46
1102772,1993,100.0,4.43
1102773,1993,55.0,1.46
1102774,1993,88.0,4.39
1102776,1993,80.0,3.59
1102777,1993,59.0,2.16
1102778,1993,95.0,4.22
1102779,1993,56.0,1.57
1102780,1993,88.0,4.43
1102781,1993,77.0,3.44
1102782,1993,88.0,4.23
1102783,1993,65.0,1.58
1102784,1993,80.0,4.27
1102785,1993,52.0,1.44
1102786,1993,98.0,4.32
1102790,1993,95.0,4.2
1102791,1993,43.0,1.44
1102792,1993,96.0,4.3
1102793,1993,60.0,1.43
1102794,1993,101.0,4.41
1102795,1993,43.0,1.5
1102796,1993,82.0,4.27
1102797,1993,55.0,1.42
1102798,1993,89.0,4.18
1102799,1993,81.0,3.44
1102802,1993,75.0,3.49
1102803,1993,59.0,1.48
1102804,1993,89.0,4.42
1102805,1993,54.0,1.41
1102806,1993,86.0,4.28
1102807,1993,68.0,2.02
1102808,1993,88.0,4.24
1102809,1993,57.0,1.59
1102810,1993,94.0,4.3
1102811,1993,70.0,1.48
1102814,1993,88.0,3.43
1102815,1993,85.0,4.12
1102816,1993,56.0,1.42
1102817,1993,87.0,4.25
1102818,1993,59.0,1.41
1102819,1993,89.0,4.44
1102820,1993,77.0,3.32
1102821,1993,86.0,3.57
1102822,1993,85.0,4.04
1102824,1993,65.0,2.01
1102825,1993,89.0,4.27
1102826,1993,63.0,2.36
1102827,1993,86.0,4.26
1102828,1993,58.0,1.52
1102829,1993,95.0,4.3
1102830,1993,60.0,1.57
1102831,1993,86.0,4.34
1102832,1993,61.0,1.5
1102833,1993,90.0,4.28
1102834,1993,53.0,1.54
1102835,1993,89.0,4.26
1102837,1993,84.0,4.1
1102838,1993,87.0,2.42
1102839,1993,86.0,4.04
1102840,1993,79.0,4.04
1102841,1993,53.0,1.6
1102842,1993,92.0,4.26
1102843,1993,53.0,2.02
1102844,1993,92.0,4.34
1102845,1993,56.0,1.48
1102846,1993,92.0,4.34
1102847,1993,62.0,2.12
1102850,1993,95.0,4.19
1102851,1993,50.0,1.48
1102852,1993,98.0,4.54
1102853,1993,60.0,1.51
1102854,1993,94.0,4.2
1102855,1993,47.0,1.38
1102856,1993,87.0,4.48
1102857,1993,49.0,1.43
1102858,1993,87.0,4.43
1102859,1993,57.0,1.55
1102860,1993,92.0,3.5
1102862,1993,61.0,1.49
1102863,1993,85.0,3.47
1102864,1993,85.0,3.47
1102865,1993,93.0,4.2
1102866,1993,46.0,1.43
1102867,1993,96.0,4.34
1102868,1993,59.0,1.45
1102869,1993,80.0,4.29
1102870,1993,75.0,2.15
1102871,1993,83.0,4.16
1102874,1993,58.0,2.06
1102875,1993,100.0,4.41
1102876,1993,62.0,2.13
1102877,1993,92.0,4.33
1102878,1993,66.0,1.55
1102880,1993,84.0,4.3
1102881,1993,57.0,1.43
1102882,1993,86.0,4.21
1102883,1993,83.0,4.05
1102885,1993,91.0,4.0
1102886,1993,57.0,1.46
1102887,1993,94.0,4.33
1102888,1993,53.0,2.18
1102889,1993,83.0,4.32
1102890,1993,72.0,1.55
1102891,1993,78.0,4.35
1102892,1993,66.0,2.15
1102893,1993,83.0,4.24
1102894,1993,56.0,2.05
1102895,1993,94.0,4.25
1102898,1993,65.0,1.47
1102899,1993,95.0,4.32
1102900,1993,58.0,2.0
1102901,1993,87.0,4.29
1102902,1993,63.0,1.53
1102903,1993,101.0,4.45
1102904,1993,56.0,2.05
1102905,1993,95.0,4.2
1102906,1993,82.0,3.45
1102908,1993,89.0,3.45
1102909,1993,79.0,4.12
1102910,1993,61.0,1.47
1102911,1993,86.0,4.36
1102912,1993,61.0,1.51
1102913,1993,84.0,4.4
1102914,1993,75.0,1.51
1102915,1993,82.0,4.37
1102916,1993,53.0,1.42
1102918,1993,66.0,2.21
1102919,1993,90.0,4.39
1102920,1993,84.0,3.45
1102921,1993,79.0,4.32
1102922,1993,57.0,2.19
1102923,1993,88.0,4.34
1102924,1993,57.0,1.43
1102925,1993,83.0,4.22
1102926,1993,81.0,3.47
1102927,1993,51.0,1.43
1102928,1993,85.0,4.5
1102930,1993,56.0,1.54
1102931,1993,94.0,4.3
1102932,1993,78.0,3.35
1102933,1993,93.0,4.2
1102934,1993,81.0,4.11
1102935,1993,61.0,1.58
1102936,1993,87.0,4.29
1102937,1993,52.0,1.45
1102939,1993,91.0,4.03
1102940,1993,82.0,4.15
1102941,1993,90.0,4.13
1102942,1993,74.0,4.17
1102943,1993,53.0,1.45
1102944,1993,94.0,4.45
1102945,1993,62.0,2.14
1102946,1993,86.0,4.31
1102947,1993,51.0,1.52
1102948,1993,87.0,4.19
1102950,1993,88.0,4.1
1102951,1993,64.0,1.46
1102952,1993,95.0,4.53
1102953,1993,85.0,4.02
1102954,1993,57.0,1.53
1102955,1993,92.0,4.42
1102956,1993,80.0,3.56
1102957,1993,59.0,1.58
1102958,1993,84.0,4.33
1102959,1993,89.0,3.5
1102961,1993,77.0,4.23
1102962,1993,52.0,2.15
1102963,1993,103.0,4.15
1102964,1993,44.0,1.48
1102965,1993,84.0,4.3
1102966,1993,81.0,3.38
1102967,1993,90.0,4.15
1102968,1993,64.0,2.05
1102969,1993,87.0,4.55
1102970,1993,56.0,1.44
1102972,1993,81.0,4.14
1102973,1993,79.0,2.09
1102974,1993,90.0,4.34
1102975,1993,78.0,4.07
1102976,1993,86.0,3.08
1102977,1993,81.0,4.07
1102978,1993,78.0,4.2
1102979,1993,53.0,1.54
1102980,1993,86.0,4.3
1102981,1993,56.0,1.49
1102983,1993,92.0,4.22
1102984,1993,49.0,1.53
1102985,1993,90.0,4.3
1102986,1993,55.0,2.05
1102987,1993,92.0,4.26
1102988,1993,66.0,2.13
1102989,1993,90.0,4.38
1102990,1993,50.0,1.46
1102991,1993,84.0,4.16
1102992,1993,55.0,1.58
1102994,1993,86.0,3.59
1102995,1993,92.0,4.26
1102996,1993,54.0,1.52
1102997,1993,93.0,4.38
1102998,1993,84.0,4.17
1102999,1993,51.0,1.41
1103000,1993,104.0,4.47
1103001,1993,54.0,1.48
1103002,1993,95.0,4.4
1103003,1993,88.0,4.13
1103005,1993,88.0,4.3
1103006,1993,87.0,3.5
1103007,1993,85.0,4.34
1103008,1993,78.0,4.08
1103009,1993,86.0,4.03
1103010,1993,52.0,2.01
1103011,1993,85.0,4.41
1103012,1993,65.0,2.13
1103013,1993,91.0,4.18
1103015,1993,97.0,4.22
1103016,1993,42.0,2.01
1103017,1993,99.0,3.38
1103018,1993,51.0,1.48
1103019,1993,83.0,4.27
1103020,1993,57.0,2.15
1103021,1993,83.0,4.32
1103022,1993,80.0,3.28
1103023,1993,63.0,1.51
1103024,1993,89.0,4.23
1103025,1993,82.0,4.13
1103028,1993,91.0,4.17
1103029,1993,68.0,2.08
1103030,1993,90.0,4.17
1103031,1993,89.0,4.07
1103032,1993,75.0,4.0
1103033,1993,84.0,3.56
1103034,1993,64.0,1.51
1103035,1993,88.0,4.28
1103036,1993,62.0,1.43
1103037,1993,81.0,4.38
1105837,1993,87.0,4.2
1105838,1993,60.0,1.47
1105839,1993,93.0,3.43
1105840,1993,84.0,4.01
1105841,1993,56.0,1.33
1105842,1993,89.0,4.22
1105843,1993,86.0,4.0
1105844,1993,87.0,3.56
1105845,1993,90.0,4.11
1105849,1993,76.0,3.47
1105850,1993,75.0,3.55
1105851,1993,80.0,3.3
1105852,1993,85.0,3.52
1105853,1993,83.0,4.2
1105854,1993,66.0,1.59
1105855,1993,85.0,4.38
1105856,1993,65.0,2.1
1105857,1993,87.0,4.46
1105858,1993,56.0,1.54
1105860,1993,85.0,4.0
1105861,1993,90.0,3.19
1105862,1993,87.0,4.31
1105863,1993,82.0,4.14
1105864,1993,64.0,2.15
1105865,1993,90.0,4.01
1105866,1993,52.0,1.58
1105867,1993,87.0,4.17
1105868,1993,63.0,1.42
1105869,1993,90.0,4.55
1105871,1993,85.0,4.12
1105872,1993,76.0,4.0
1105873,1993,96.0,3.3
1105874,1993,56.0,1.48
1105875,1993,77.0,4.2
1105876,1993,83.0,3.33
1105877,1993,89.0,4.36
1105878,1993,60.0,1.47
1105879,1993,87.0,4.28
1105880,1993,66.0,1.52
1105881,1993,86.0,3.58
1105883,1993,59.0,2.0
1105884,1993,88.0,4.28
1105885,1993,70.0,2.49
1105886,1993,81.0,4.3
1105887,1993,61.0,1.54
1105888,1993,86.0,4.33
1105889,1993,88.0,4.14
1105890,1993,85.0,4.34
1105891,1993,46.0,1.41
1105892,1993,89.0,4.5
1105894,1993,63.0,1.45
1105895,1993,95.0,2.39
1105896,1993,56.0,1.49
1105897,1993,81.0,4.4
1105898,1993,79.0,3.37
1105899,1993,81.0,3.54
1105900,1993,82.0,4.1
1105901,1993,54.0,2.05
1105902,1993,88.0,4.29
1105903,1993,77.0,2.05
1105904,1993,91.0,4.41
1105906,1993,62.0,2.05
1105907,1993,81.0,4.38
1105908,1993,69.0,2.2
1105909,1993,89.0,4.51
1105910,1993,87.0,3.57
1105912,1993,93.0,4.13
1105913,1993,63.0,2.2
1105914,1993,64.0,4.2
1105915,1993,122.0,3.57
1105917,1993,96.0,4.0
1105918,1993,65.0,2.05
1105919,1993,78.0,4.43
1105920,1993,86.0,3.42
1105921,1993,76.0,3.58
1105922,1993,61.0,2.29
1105923,1993,100.0,4.12
1105924,1993,84.0,3.58
1105925,1993,87.0,4.22
1105926,1993,47.0,1.4
1105932,1993,56.0,1.4
1105933,1993,90.0,4.18
1105934,1993,83.0,4.16
1105935,1993,51.0,1.54
1105936,1993,92.0,4.39
1105937,1993,56.0,1.43
1105938,1993,89.0,4.18
1105939,1993,64.0,1.46
1105940,1993,86.0,4.34
1105941,1993,72.0,3.42
1105942,1993,91.0,3.45
1105945,1993,95.0,4.26
1105946,1993,52.0,1.57
1105947,1993,83.0,4.14
1105948,1993,68.0,3.21
1105949,1993,71.0,2.21
1105950,1993,86.0,4.38
1105951,1993,78.0,3.41
1105952,1993,78.0,3.52
1105953,1993,86.0,4.12
1105954,1993,72.0,3.4
1105958,1993,89.0,4.23
1105959,1993,50.0,1.49
1105960,1993,93.0,4.32
1105961,1993,52.0,1.53
1105962,1993,97.0,4.4
1105963,1993,58.0,1.58
1105964,1993,95.0,4.31
1105965,1993,55.0,2.0
1105966,1993,94.0,4.29
1105968,1993,78.0,4.1
1105969,1993,80.0,4.12
1105970,1993,84.0,4.12
1105971,1993,57.0,1.58
1105972,1993,82.0,4.42
1105973,1993,85.0,3.34
1105974,1993,50.0,2.15
1105975,1993,85.0,4.21
1105976,1993,57.0,2.02
1105977,1993,93.0,4.25
1105979,1993,69.0,1.55
1105980,1993,92.0,4.0
1105981,1993,85.0,4.21
1105982,1993,89.0,4.19
1105983,1993,90.0,3.51
1105984,1993,87.0,4.35
1105985,1993,56.0,2.03
1105986,1993,94.0,4.16
1105987,1993,53.0,1.42
1105989,1993,95.0,4.38
1105990,1993,76.0,4.48
1105991,1993,92.0,3.45
1105992,1993,85.0,3.34
1105993,1993,89.0,4.27
1105994,1993,58.0,1.49
1105995,1993,83.0,4.35
1105996,1993,84.0,3.44
1105997,1993,77.0,4.12
1105999,1993,65.0,2.0
1106000,1993,89.0,4.33
1106001,1993,60.0,1.54
1106002,1993,84.0,4.34
1106003,1993,62.0,1.56
1106004,1993,94.0,4.47
1106005,1993,82.0,3.41
1106006,1993,80.0,4.37
1106007,1993,51.0,2.0
1106008,1993,98.0,4.28
1106010,1993,92.0,4.3
1106011,1993,53.0,2.02
1106012,1993,97.0,4.3
1106013,1993,50.0,1.4
1106014,1993,88.0,4.43
1106015,1993,66.0,1.46
1106016,1993,87.0,4.34
1106017,1993,61.0,1.53
1106018,1993,81.0,4.1
1106019,1993,86.0,3.38
1106021,1993,83.0,4.11
1106022,1993,55.0,1.5
1106023,1993,89.0,4.2
1106024,1993,62.0,1.41
1106025,1993,92.0,4.38
1106026,1993,49.0,1.42
1106027,1993,91.0,4.27
1106028,1993,56.0,2.0
1106029,1993,87.0,4.26
1106030,1993,56.0,1.53
1106031,1993,93.0,4.16
1106033,1993,61.0,1.56
1106034,1993,99.0,4.25
1106035,1993,59.0,1.5
1106036,1993,87.0,4.3
1106037,1993,51.0,1.46
1106038,1993,89.0,4.59
1106039,1993,60.0,1.51
1106040,1993,83.0,4.32
1106041,1993,73.0,3.35
1106042,1993,92.0,4.16
1106044,1993,73.0,2.03
1106045,1993,81.0,4.3
1106046,1993,76.0,3.06
1106047,1993,76.0,2.49
1106048,1993,87.0,4.28
1106049,1993,84.0,4.03
1106050,1993,89.0,4.13
1106051,1993,94.0,4.11
1106053,1993,77.0,3.58
1106054,1993,85.0,3.47
1106055,1993,93.0,4.13
1106056,1993,74.0,3.5
1106057,1993,53.0,1.41
1106058,1993,90.0,4.37
1106059,1993,56.0,1.42
1106060,1993,97.0,4.28
1106061,1993,75.0,3.45
1106064,1993,91.0,4.41
1106065,1993,58.0,1.45
1106066,1993,101.0,4.29
1106067,1993,78.0,4.16
1106068,1993,82.0,4.1
1106069,1993,86.0,4.0
1106070,1993,75.0,3.51
1106071,1993,79.0,3.5
1106072,1993,77.0,3.49
1106074,1993,55.0,2.1
1106075,1993,106.0,4.4
1106076,1993,52.0,1.4
1106077,1993,93.0,4.1
1106078,1993,82.0,4.11
1106079,1993,89.0,3.58
1106080,1993,86.0,4.04
1106081,1993,86.0,4.21
1106082,1993,51.0,1.39
1106088,1993,83.0,4.34
1106089,1993,65.0,1.45
1106090,1993,82.0,4.28
1106091,1993,53.0,1.57
1106092,1993,86.0,4.3
1106093,1993,65.0,2.12
1106094,1993,94.0,4.1
1106095,1993,78.0,4.13
1106096,1993,93.0,4.31
1106099,1993,85.0,4.24
1106100,1993,69.0,1.54
1106101,1993,87.0,4.34
1106102,1993,64.0,1.44
1106103,1993,88.0,4.4
1106104,1993,54.0,2.03
1106105,1993,88.0,4.31
1106106,1993,72.0,1.5
1106107,1993,83.0,4.31
1106108,1993,80.0,3.42
1106110,1993,56.0,1.48
1106111,1993,80.0,4.46
1106112,1993,77.0,4.1
1106113,1993,85.0,4.23
1106114,1993,83.0,4.05
1106115,1993,89.0,4.14
1106116,1993,66.0,2.55
1106117,1993,95.0,4.33
1106118,1993,57.0,1.49
1106122,1993,94.0,4.22
1106123,1993,62.0,1.46
1106124,1993,83.0,4.36
1106125,1993,70.0,1.46
1106126,1993,92.0,4.3
1106127,1993,58.0,1.48
1106128,1993,86.0,4.24
1106129,1993,77.0,3.52
1106130,1993,59.0,1.47
1106131,1993,87.0,4.36
1106133,1993,56.0,1.51
1106134,1993,96.0,4.39
1106135,1993,59.0,1.5
1106136,1993,83.0,4.39
1106137,1993,53.0,1.53
1106138,1993,100.0,4.16
1106139,1993,46.0,1.32
1106140,1993,91.0,4.26
1106141,1993,81.0,3.45
1106144,1993,62.0,2.4
1106145,1993,87.0,4.2
1106146,1993,53.0,1.58
1106147,1993,87.0,4.41
1106148,1993,51.0,1.52
1106149,1993,95.0,4.32
1106150,1993,81.0,4.37
1106151,1993,60.0,2.22
1106152,1993,88.0,4.34
1106153,1993,84.0,4.01
1106154,1993,75.0,4.2
1106158,1993,52.0,1.42
1106159,1993,84.0,4.3
1106160,1993,93.0,3.45
1106161,1993,80.0,4.16
1106162,1993,77.0,3.54
1106163,1993,82.0,3.35
1106164,1993,78.0,4.15
1106165,1993,64.0,2.03
1106166,1993,86.0,4.35
1106169,1993,88.0,4.36
1106170,1993,48.0,1.48
1106171,1993,99.0,4.27
1106172,1993,50.0,1.45
1106174,1993,60.0,2.15
1106175,1993,86.0,4.36
1106176,1993,88.0,4.03
1106180,1993,71.0,2.05
1106181,1993,80.0,4.43
1106182,1993,73.0,2.02
1106183,1993,81.0,4.28
1106185,1993,101.0,4.44
1106186,1993,57.0,1.39
1106187,1993,82.0,4.14
1106188,1993,82.0,3.43
1106189,1993,87.0,3.45
1106190,1993,165.0,4.28
1108497,1993,85.0,4.19
1108498,1993,64.0,2.04
1108499,1993,83.0,4.45
1108500,1993,85.0,4.0
1108501,1993,80.0,3.52
1108502,1993,76.0,4.23
1108503,1993,87.0,3.58
1108504,1993,77.0,4.09
1108507,1993,76.0,4.1
1108508,1993,79.0,4.0
1108509,1993,60.0,1.52
1108510,1993,98.0,4.33
1108511,1993,54.0,1.4
1108512,1993,86.0,4.26
1108513,1993,79.0,4.03
1108514,1993,86.0,4.31
1108515,1993,79.0,3.58
1108516,1993,52.0,4.07
1108518,1993,50.0,1.49
1108519,1993,86.0,4.2
1108520,1993,55.0,1.51
1108521,1993,90.0,4.36
1108522,1993,56.0,2.09
1108523,1993,95.0,4.27
1108524,1993,75.0,3.47
1108525,1993,53.0,1.4
1108526,1993,84.0,4.28
1108528,1993,85.0,4.42
1108529,1993,53.0,1.4
1108530,1993,82.0,4.36
1108531,1993,84.0,4.17
1108532,1993,57.0,1.5
1108533,1993,83.0,4.47
1108534,1993,53.0,2.15
1108535,1993,90.0,4.19
1108536,1993,64.0,1.55
1108541,1993,72.0,4.15
1108542,1993,78.0,4.0
1108543,1993,57.0,2.17
1108544,1993,93.0,4.42
1108545,1993,56.0,1.49
1108546,1993,90.0,4.32
1108547,1993,58.0,2.09
1108552,1993,52.0,1.48
1108553,1993,90.0,4.44
1108554,1993,63.0,1.55
1108555,1993,96.0,3.48
1108556,1993,52.0,1.48
1108557,1993,82.0,4.12
1108558,1993,51.0,2.12
1108560,1993,68.0,2.12
1108561,1993,93.0,4.12
1108562,1993,54.0,2.03
1108564,1993,52.0,2.07
1108565,1993,85.0,4.32
1108566,1993,62.0,1.58
1108568,1993,86.0,4.3
1108569,1993,60.0,1.57
1108570,1993,89.0,4.42
1108571,1993,56.0,1.4
1108572,1993,92.0,4.13
1108573,1993,77.0,2.31
1108574,1993,93.0,4.26
1108576,1993,85.0,4.15
1108577,1993,60.0,2.09
1108578,1993,87.0,4.31
1108579,1993,60.0,1.47
1108580,1993,84.0,4.32
1108581,1993,52.0,1.57
1108582,1993,86.0,4.42
1108583,1993,57.0,2.07
1108584,1993,87.0,4.34
1108586,1993,75.0,3.47
1108587,1993,89.0,4.01
1108588,1993,99.0,4.12
1108589,1993,77.0,4.14
1108590,1993,80.0,4.1
1108591,1993,55.0,1.52
1108593,1993,90.0,4.52
1108594,1993,81.0,4.01
1108595,1993,54.0,1.47
1108596,1993,94.0,4.41
1108597,1993,53.0,1.55
1108598,1993,106.0,4.41
1108599,1993,77.0,4.19
1108606,1993,60.0,1.59
1108607,1993,101.0,4.54
1108608,1993,53.0,1.54
1108609,1993,85.0,4.36
1108610,1993,68.0,3.17
1108611,1993,66.0,1.42
1108612,1993,82.0,4.23
1108615,1993,52.0,1.45
1108616,1993,93.0,4.25
1108617,1993,57.0,1.52
1108618,1993,99.0,4.3
1108619,1993,59.0,1.5
1108620,1993,96.0,4.3
1108621,1993,56.0,1.5
1108622,1993,96.0,4.39
1108625,1993,65.0,1.5
1108626,1993,89.0,4.34
1108627,1993,60.0,1.57
1108628,1993,92.0,4.25
1108629,1993,63.0,1.47
1108630,1993,94.0,4.45
1108631,1993,56.0,1.56
1108633,1993,61.0,1.5
1108634,1993,91.0,4.47
1108635,1993,74.0,3.53
1108636,1993,91.0,3.58
1108637,1993,74.0,4.04
1108638,1993,65.0,2.02
1108640,1993,88.0,4.3
1108641,1993,61.0,2.2
1108642,1993,94.0,4.25
1108643,1993,55.0,1.56
1108644,1993,80.0,4.36
1108645,1993,58.0,2.23
1108646,1993,83.0,4.15
1108649,1993,52.0,1.43
1108650,1993,84.0,4.17
1108651,1993,52.0,1.55
1108652,1993,97.0,4.29
1108653,1993,77.0,3.38
1108654,1993,61.0,1.56
1108656,1993,54.0,1.45
1108657,1993,82.0,4.3
1108658,1993,63.0,3.14
1108659,1993,90.0,4.23
1108660,1993,71.0,3.21
1108661,1993,84.0,4.08
1108662,1993,70.0,1.4
1108663,1993,87.0,4.43
1108664,1993,85.0,4.05
1108666,1993,60.0,1.45
1108667,1993,82.0,4.51
1108668,1993,83.0,3.47
1108669,1993,79.0,3.59
1108670,1993,85.0,4.06
1108671,1993,82.0,4.03
1108674,1993,80.0,3.45
1108675,1993,82.0,3.46
